Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio
2013-01-05 00:00:00.0,25.0757,31.1,19.5,,19.1,,25.33472,,19.1,,0.0,0.4,0.4,,,23.73047,76,70,20.22633,2.4,7.448612,W ,9.310764,C ,29.0,1004.309,,0.0,-23.90403
2013-01-06 00:00:00.0,25.21041,31.8,18.4,,17.6,,26.00625,,17.9,,0.0,0.0,0.0,,,22.80253,73,64,19.57316,7.266665,3.728472,C ,4.66059,C ,19.3,1002.221,,0.0,-23.90403
2013-01-07 00:00:00.0,26.6993,33.3,21.3,,20.4,,26.96598,,20.9,,0.0,0.0,0.0,,,23.27522,69,62,19.86143,1.95,5.291668,W ,6.614585,C ,24.7,1000.278,,0.0,-23.90403
2013-01-08 00:00:00.0,24.88681,32.6,19.2,,18.6,,26.29445,,19.0,,0.0,0.0,0.0,,,22.51612,73,72,19.29359,0.0,3.143751,E ,3.929689,C ,14.9,1006.766,,0.0,-23.90403
2013-01-09 00:00:00.0,25.85704,31.1,20.5,,19.9,,26.6662,,20.2,,0.0,0.0,0.0,,,21.11444,63,56,18.27053,0.1333333,6.973943,E ,8.717428,C ,20.4,1013.179,,0.0,-23.57203
2013-01-10 00:00:00.0,27.27708,32.9,21.0,,20.2,,26.62708,,20.8,,0.0,0.0,0.0,,,17.94089,52,45,15.71754,0.0,6.465277,E ,8.081596,C ,20.3,1014.725,,0.0,-23.90403
2013-01-11 00:00:00.0,26.78611,32.6,20.0,,19.4,,26.44722,,19.8,,0.0,0.0,0.0,,,17.20567,52,49,14.98803,0.0,6.665276,NE,8.331595,C ,19.6,1011.485,,0.0,-23.90403
2013-01-12 00:00:00.0,25.88958,30.6,20.4,,19.6,,26.26528,,20.2,,0.0,0.0,0.0,,,18.05574,56,49,15.81921,0.0,6.426388,NE,8.032985,C ,22.0,1010.008,,0.0,-23.90403
2013-01-13 00:00:00.0,26.09167,32.4,17.7,,17.1,,26.42917,,17.6,,0.0,0.0,0.0,,,18.78445,61,50,16.34966,4.916667,4.381944,E ,5.47743,C ,21.5,1012.084,,0.0,-23.73803
2013-01-14 00:00:00.0,25.89375,32.2,18.4,,17.4,,26.40069,,18.0,,0.0,0.0,0.0,,,18.70501,59,51,16.31131,1.633333,4.463889,E ,5.579862,C ,20.9,1011.892,,0.0,-23.90403
2013-01-15 00:00:00.0,26.59028,32.0,20.3,,19.6,,26.67361,,20.1,,0.0,0.0,0.0,,,19.62956,59,54,17.03633,0.0,6.278474,E ,7.848093,C ,20.1,1008.124,,0.0,-23.90403
2013-01-16 00:00:00.0,25.60626,33.0,18.6,,18.0,,26.19653,,18.1,,24.2,24.0,21.6,,,21.79092,71,68,18.83731,3.666667,5.891668,NE,7.364585,C ,49.6,1005.084,,0.0,-23.90403
2013-01-17 00:00:00.0,25.01737,30.7,19.7,,19.2,,25.68195,,19.3,,0.0,0.2,0.2,,,21.6751,69,61,18.74504,1.283333,6.16111,SE,7.701388,C ,26.3,1009.239,,0.0,-23.90403
2013-01-18 00:00:00.0,24.40486,29.8,19.2,,18.7,,25.87777,,18.9,,0.2,0.0,0.0,,,20.75264,72,63,18.04547,0.0,6.373609,S ,7.96701,C ,22.5,1012.435,,0.0,-23.90403
2013-01-19 00:00:00.0,21.45902,27.2,18.3,,17.7,,24.36111,,17.2,,0.0,0.2,0.2,,,18.65756,75,70,16.29351,1.816667,8.841668,S ,11.05208,C ,30.3,1015.571,,0.0,-23.90403
2013-01-20 00:00:00.0,21.51806,27.2,16.5,,15.8,,23.82987,,16.1,,0.0,0.0,0.0,,,16.97908,67,67,14.922,0.5,7.288888,E ,9.11111,C ,25.0,1018.932,,0.0,-20.25202
2013-01-21 00:00:00.0,23.95069,28.6,19.6,,18.9,,24.45069,,19.3,,0.0,0.0,0.0,,,17.7916,61,57,15.56373,0.0,7.936807,E ,9.921008,C ,21.7,1017.729,,0.0,-23.90403
2013-01-22 00:00:00.0,25.62431,31.2,19.8,,19.2,,25.42223,,19.5,,0.0,0.0,0.0,,,19.34259,61,56,16.83829,0.0,6.87361,E ,8.592012,C ,21.6,1013.532,,0.0,-23.90403
2013-01-23 00:00:00.0,25.87639,33.8,19.6,,18.9,,25.93264,,19.2,,7.2,7.2,7.0,,,24.67934,78,67,20.81905,15.03334,4.006944,C ,5.00868,C ,33.7,1006.576,,0.0,-23.90403
2013-01-24 00:00:00.0,28.42152,36.9,22.1,,21.4,,26.73333,,21.8,,0.0,0.0,0.0,,,22.97454,65,56,19.53817,7.666664,9.324306,W ,11.65538,C ,40.2,998.4541,,0.0,-23.65503
2013-01-25 00:00:00.0,19.26112,24.6,14.8,,13.9,,24.52917,,14.7,,0.0,0.0,0.0,,,11.94137,60,52,9.302914,0.0,8.573608,S ,10.71701,C ,33.7,1009.243,,0.0,-13.94401
2013-01-26 00:00:00.0,19.39861,29.1,8.7,,7.7,,23.70208,,8.4,,0.0,0.0,0.0,,,11.299,56,40,8.653233,0.45,4.015973,C ,5.019966,C ,25.4,1011.376,,0.0,-12.45001
2013-01-27 00:00:00.0,22.82708,31.8,13.2,,12.3,,24.09374,,13.0,,0.0,0.0,0.0,,,15.63557,56,43,13.57875,0.0,7.32986,N ,9.162325,C ,27.9,1010.016,,0.0,-18.09402
2013-01-28 00:00:00.0,28.4264,36.4,21.4,,20.6,,25.46527,,21.1,,0.0,0.0,0.0,,,18.84061,51,47,16.43693,0.0,6.384027,N ,7.980034,C ,24.9,1011.182,,0.0,-23.90403
2013-01-29 00:00:00.0,28.11736,36.2,20.3,,19.4,,26.42569,,19.9,,0.0,0.0,0.0,,,21.10639,58,51,18.29613,2.466667,4.152778,W ,5.190972,C ,20.6,1010.889,,0.0,-23.90403
2013-01-30 00:00:00.0,28.96597,36.3,20.7,,19.8,,27.12569,,20.4,,0.0,0.0,0.0,,,20.69588,56,46,17.93465,1.166667,5.023612,E ,6.279514,C ,24.5,1007.903,,0.0,-23.90403
2013-01-31 00:00:00.0,27.24028,32.6,20.5,,19.4,,26.67084,,20.0,,0.0,0.0,0.0,,,23.12811,67,57,19.81,1.6,4.215278,W ,5.269098,C ,24.7,1005.767,,0.0,-23.90403
2013-02-01 00:00:00.0,28.65487,37.3,20.0,,19.3,,26.91875,,19.7,,20.2,20.2,18.4,,,24.17569,65,54,20.51084,7.533331,6.620833,W ,8.276042,C ,49.4,1002.29,,0.0,-23.90403
2013-02-02 00:00:00.0,24.97222,31.6,19.5,,18.9,,26.20208,,19.0,,0.0,0.0,0.0,,,20.19573,68,65,17.30041,2.1,7.295139,E ,9.118923,C ,29.7,1008.677,,0.0,-23.90403
2013-02-03 00:00:00.0,20.73959,27.1,13.4,,12.4,,24.71597,,13.3,,0.0,0.0,0.0,,,12.01277,52,47,9.537964,0.0,6.638889,E ,8.298611,C ,23.2,1014.894,,0.0,-19.17302
2013-02-04 00:00:00.0,20.98195,27.9,13.1,,12.2,,24.3007,,12.9,,0.0,0.0,0.0,,,11.67946,54,47,8.811335,0.0,4.640972,E ,5.801215,C ,21.8,1011.728,,0.0,-16.10201
2013-02-05 00:00:00.0,22.36181,30.6,13.8,,13.0,,24.5111,,13.3,,0.0,0.0,0.0,,,15.24256,59,45,13.08647,5.033334,4.19375,E ,5.242188,C ,19.0,1012.066,,0.0,-17.76202
2013-02-06 00:00:00.0,24.5868,30.7,18.3,,17.5,,25.10069,,18.2,,0.0,0.0,0.0,,,17.20679,57,49,14.96571,1.516667,6.168056,E ,7.71007,C ,22.4,1014.154,,0.0,-23.90403
2013-02-07 00:00:00.0,25.2993,30.7,16.1,,15.2,,25.67222,,15.9,,0.0,0.0,0.0,,,19.08869,62,59,16.62554,0.5,6.617362,E ,8.271702,C ,21.8,1012.994,,0.0,-22.99103
2013-02-08 00:00:00.0,26.89306,32.5,21.2,,20.4,,26.35556,,20.9,,0.0,0.0,0.0,,,19.27249,56,48,16.77006,0.0,6.87847,E ,8.598088,C ,23.6,1010.424,,0.0,-23.90403
2013-02-09 00:00:00.0,27.56111,33.4,21.8,,21.1,,26.73472,,21.5,,0.0,0.0,0.0,,,21.27273,60,55,18.37186,0.0,6.881249,E ,8.601562,C ,23.2,1007.816,,0.0,-23.90403
2013-02-10 00:00:00.0,27.32778,34.6,19.3,,18.9,,26.90556,,18.9,,35.6,34.8,22.0,,,24.08507,72,66,20.47429,2.3,6.89236,NE,8.61545,C ,38.3,1004.777,,0.0,-23.90403
2013-02-11 00:00:00.0,25.29167,32.5,20.3,,19.7,,26.62778,,19.7,,0.0,0.8,0.4,,,23.52874,75,69,20.09315,2.7,3.265279,W ,4.081598,C ,17.7,1003.021,,0.0,-23.90403
2013-02-12 00:00:00.0,26.69097,34.1,19.8,,19.0,,27.3868,,19.5,,0.0,0.0,0.0,,,23.33699,69,60,19.95619,7.266665,4.139584,W ,5.17448,C ,23.6,1001.143,,0.0,-23.90403
2013-02-13 00:00:00.0,25.86875,30.7,22.2,,21.7,,27.1868,,21.9,,0.0,0.0,0.0,,,22.27583,70,66,19.18418,0.0,4.278471,W ,5.348089,C ,24.9,1005.104,,0.0,-23.90403
2013-02-14 00:00:00.0,25.21736,33.6,18.8,,18.1,,26.82917,,18.3,,0.0,0.0,0.0,,,22.93549,73,70,19.64378,6.833332,3.477777,E ,4.347221,C ,22.8,1007.407,,0.0,-23.90403
2013-02-15 00:00:00.0,26.97639,33.8,18.9,,18.2,,27.24514,,18.8,,0.0,0.0,0.0,,,21.16125,62,60,18.25728,2.25,4.710418,E ,5.888022,C ,17.4,1007.458,,0.0,-23.90403
2013-02-16 00:00:00.0,28.475,34.6,23.1,,22.5,,27.50903,,22.8,,0.8,0.0,0.0,,,23.84654,64,56,20.27235,0.08333334,6.14514,NE,7.681425,C ,23.3,1001.895,,0.0,-23.90403
2013-02-17 00:00:00.0,26.20625,31.5,22.2,,21.2,,27.27847,,21.0,,0.0,0.8,0.8,,,19.52951,61,58,16.89838,1.016667,7.451389,S ,9.314236,C ,44.8,1004.074,,0.0,-23.90403
2013-02-18 00:00:00.0,21.37639,26.7,16.4,,15.5,,25.11111,,16.1,,3.0,0.0,0.0,,,11.06843,46,44,8.120073,0.0,7.941668,SE,9.927084,C ,26.4,1014.81,,0.0,-21.91203
2013-02-19 00:00:00.0,18.73333,21.6,15.9,,14.6,,23.52015,,14.9,,7.400001,10.4,3.0,,,16.8233,81,90,14.75108,1.066667,4.542361,E ,5.677952,C ,20.6,1016.202,,0.0,-19.42203
2013-02-20 00:00:00.0,20.02153,24.7,16.9,,16.3,,23.04375,,16.2,,21.2,7.0,2.4,,,19.40539,83,81,16.99062,0.7333333,7.029168,E ,8.78646,C ,31.3,1012.572,,0.0,-21.33102
2013-02-21 00:00:00.0,21.44584,28.1,17.6,,17.0,,23.81528,,17.1,,0.0,14.2,7.6,,,19.99183,79,72,17.4623,0.0,5.777083,E ,7.221354,C ,19.5,1011.316,,0.0,-22.74203
2013-02-22 00:00:00.0,22.3368,27.6,17.1,,16.2,,24.31458,,16.8,,0.0,0.0,0.0,,,19.27574,72,66,16.91448,0.65,6.894444,E ,8.618055,C ,25.9,1014.462,,0.0,-23.07403
2013-02-23 00:00:00.0,23.575,29.5,19.4,,18.9,,23.95277,,19.1,,16.0,2.0,1.4,,,19.79902,67,64,17.30066,0.4666667,8.576388,NE,10.72049,C ,25.2,1007.622,,0.0,-23.90403
2013-02-24 00:00:00.0,24.43055,29.6,21.3,,20.9,,24.80972,,20.9,,0.0,14.0,8.6,,,22.14361,76,73,18.89087,0.0,5.385416,W ,6.73177,C ,27.7,1004.052,,0.0,-23.90403
2013-02-25 00:00:00.0,19.67361,24.2,14.3,,13.4,,23.62292,,14.0,,0.0,0.0,0.0,,,13.01066,62,59,10.75861,0.0,6.734028,W ,8.417535,C ,30.6,1009.701,,0.0,-14.85701
2013-02-26 00:00:00.0,16.43125,23.3,8.3,,7.2,,22.35208,,7.4,,0.0,0.0,0.0,,,11.18628,67,60,8.544654,0.2166667,4.396528,C ,5.49566,C ,31.0,1012.409,,0.0,-6.141994
2013-02-27 00:00:00.0,17.31007,27.8,8.0,,7.2,,22.3223,,7.3,,0.0,0.0,0.0,,,12.04364,65,52,9.542684,0.5833333,3.040289,C ,3.800361,C ,18.1,1012.792,,0.0,-8.382999
2013-02-28 00:00:00.0,20.78473,26.6,14.9,,13.8,,22.6507,,14.6,,0.0,0.0,0.0,,,15.12553,62,55,12.96778,0.0,8.340974,E ,10.42622,C ,24.8,1011.607,,0.0,-21.24802
2013-03-01 00:00:00.0,23.28333,28.9,19.1,,18.3,,23.1382,,18.7,,42.40001,0.2,0.2,,,18.83899,64,60,16.53605,0.0,11.66736,E ,14.5842,C ,36.3,1004.764,,0.0,-23.90403
2013-03-02 00:00:00.0,22.83611,26.4,19.7,,19.4,,23.13541,,19.5,,0.0,42.2,30.6,,,19.8366,77,73,17.24337,1.183333,9.372222,W ,11.71528,C ,46.4,1001.795,,0.0,-23.90403
2013-03-03 00:00:00.0,19.09653,24.4,15.0,,14.2,,22.38056,,14.7,,0.0,0.0,0.0,,,15.49112,74,71,13.46086,0.0,5.670832,W ,7.08854,C ,24.3,1011.346,,0.0,-15.52101
2013-03-04 00:00:00.0,17.38195,24.9,9.7,,8.7,,21.86945,,9.3,,0.0,0.0,0.0,,,13.48908,72,66,11.3884,0.0,4.122917,C ,5.153646,C ,21.6,1013.463,,0.0,-9.462
2013-03-05 00:00:00.0,18.49167,26.7,10.2,,9.3,,22.1514,,9.6,,0.0,0.0,0.0,,,13.60566,68,56,11.48824,0.45,3.338194,W ,4.172743,C ,17.6,1009.497,,0.0,-11.95201
2013-03-06 00:00:00.0,20.91319,29.7,12.7,,11.7,,22.43334,,12.4,,0.0,0.0,0.0,,,17.35237,70,61,15.20578,1.616667,6.254165,N ,7.817707,C ,26.6,1006.008,,0.0,-17.51302
2013-03-07 00:00:00.0,23.45903,31.7,13.0,,11.9,,23.50972,,12.6,,0.0,0.0,0.0,,,18.62935,66,65,16.09649,0.1833333,3.817361,E ,4.771701,C ,18.5,1009.456,,0.0,-20.41802
2013-03-08 00:00:00.0,24.57986,30.9,18.6,,17.9,,24.20555,,18.3,,15.0,0.0,0.0,,,20.35686,68,60,17.70005,4.483334,5.743752,E ,7.17969,C ,20.7,1009.512,,0.0,-23.90403
2013-03-09 00:00:00.0,25.01597,32.0,20.4,,19.9,,24.52152,,19.9,,0.8,15.8,14.8,,,24.76738,80,71,20.85048,3.916667,4.693055,E ,5.866318,C ,30.3,1003.839,,0.0,-23.90403
2013-03-10 00:00:00.0,21.93264,26.6,16.4,,15.2,,23.95209,,16.2,,0.0,0.0,0.0,,,14.81408,64,55,12.3364,0.0,6.103473,S ,7.629341,C ,34.8,1004.727,,0.0,-18.17702
2013-03-11 00:00:00.0,17.275,27.0,8.7,,7.7,,22.13889,,8.1,,0.0,0.0,0.0,,,13.61095,73,60,11.37149,2.566667,2.952778,C ,3.690973,C ,24.9,1004.34,,0.0,-9.379
2013-03-12 00:00:00.0,18.55,25.2,14.3,,13.2,,21.99931,,13.7,,0.0,0.0,0.0,,,12.4265,63,50,9.970741,1.6,5.514584,S ,6.89323,C ,23.3,1009.069,,0.0,-13.19701
2013-03-13 00:00:00.0,14.29722,18.9,9.5,,8.5,,20.55139,,9.0,,0.0,0.0,0.0,,,12.54324,82,74,10.2951,0.6166666,3.797916,C ,4.747396,C ,23.7,1015.045,,0.0,0.83
2013-03-14 00:00:00.0,13.23681,21.6,6.5,,5.5,,19.65278,,5.6,,0.0,0.0,0.0,,,10.01901,69,59,6.943867,0.0,3.586805,S ,4.483506,C ,18.2,1018.587,,0.498,0.5809997
2013-03-15 00:00:00.0,13.88542,18.1,10.1,,9.3,,19.72986,,9.9,,0.0,0.0,0.0,,,11.66677,77,76,9.213061,1.6,3.840278,S ,4.800347,C ,26.5,1020.628,,0.0,1.826
2013-03-16 00:00:00.0,13.00069,21.4,4.0,,3.0,,19.02153,,3.1,,0.0,0.0,0.0,,,9.844302,68,55,6.663127,0.0,4.329168,E ,5.41146,C ,19.7,1023.076,,5.311998,-0.2490011
2013-03-17 00:00:00.0,15.16806,21.5,9.3,,8.3,,19.10278,,9.1,,0.0,0.0,0.0,,,10.73679,64,56,7.977514,0.0,5.81736,E ,7.2717,C ,23.5,1023.868,,0.0,-5.810001
2013-03-18 00:00:00.0,17.62916,23.4,12.3,,11.7,,19.47014,,12.1,,1.8,0.0,0.0,,,14.46716,69,66,12.43336,0.0,7.835416,E ,9.794271,C ,28.4,1020.629,,0.0,-16.43401
2013-03-19 00:00:00.0,19.66111,24.4,16.2,,15.5,,20.15903,,15.5,,0.4,2.2,1.2,,,18.09736,78,79,15.87739,3.216667,7.586803,E ,9.483503,C ,27.9,1015.335,,0.0,-20.08602
2013-03-20 00:00:00.0,20.03403,22.0,18.7,,18.0,,20.45971,,18.0,,0.4,0.4,0.2,,,20.05988,88,88,17.54905,2.183333,7.41042,E ,9.263025,C ,23.3,1007.602,,0.0,-23.90403
2013-03-21 00:00:00.0,21.51737,28.5,18.2,,17.7,,21.26875,,17.7,,0.0,0.0,0.0,,,17.56209,70,62,15.13051,5.966666,7.091666,S ,8.864582,C ,25.8,1007.281,,0.0,-22.99103
2013-03-22 00:00:00.0,18.57847,27.2,8.2,,7.3,,20.78263,,7.7,,11.6,0.0,0.0,,,11.75279,63,57,9.166696,3.416667,2.605556,C ,3.256945,C ,17.5,1013.101,,0.0,-8.714997
2013-03-23 00:00:00.0,18.91181,27.1,14.2,,13.4,,21.19861,,14.1,,1.0,12.6,6.4,,,18.06318,84,82,15.88551,3.666667,2.699306,C ,3.374132,C ,20.8,1014.145,,0.0,-14.94001
2013-03-24 00:00:00.0,20.2125,27.1,13.0,,12.3,,21.4875,,12.4,,7.4,0.4,0.4,,,18.36245,78,72,16.12705,8.066665,4.017359,E ,5.021698,C ,16.9,1009.755,,0.0,-17.18102
2013-03-25 00:00:00.0,20.18611,28.7,14.9,,14.2,,22.00557,,14.1,,9.4,16.2,5.6,,,17.44277,81,80,15.29988,0.3333333,4.253472,W ,5.31684,C ,36.6,1009.773,,0.0,-15.27202
2013-03-26 00:00:00.0,17.60139,25.9,12.8,,12.0,,21.37917,,12.0,,0.0,0.2,0.2,,,14.44752,78,76,12.24789,0.0,3.55,S ,4.4375,C ,19.0,1015.697,,0.0,-9.877
2013-03-27 00:00:00.0,17.14861,25.6,9.3,,8.6,,20.87222,,8.7,,0.0,0.0,0.0,,,13.55261,75,75,11.26598,0.0,2.702778,C ,3.378472,C ,14.4,1017.496,,0.0,-6.888998
2013-03-28 00:00:00.0,18.16111,27.7,10.8,,10.2,,20.72013,,10.2,,0.0,0.0,0.0,,,14.93748,75,68,12.8783,2.566667,3.013889,C ,3.767361,C ,14.1,1016.946,,0.0,-9.877001
2013-03-29 00:00:00.0,20.04861,28.5,12.4,,11.5,,20.98264,,12.1,,0.0,0.0,0.0,,,17.2553,73,66,15.1405,1.033333,4.356944,E ,5.446179,C ,19.2,1015.037,,0.0,-17.01502
2013-03-30 00:00:00.0,21.66181,29.3,14.6,,13.7,,21.49861,,14.2,,0.0,0.0,0.0,,,19.12416,76,65,16.74648,3.533334,3.856251,NE,4.820314,C ,18.6,1011.213,,0.0,-19.25602
2013-03-31 00:00:00.0,22.94167,31.4,18.5,,17.5,,22.36597,,18.1,,4.4,0.0,0.0,,,21.96358,80,73,18.98254,4.6,5.204862,E ,6.506077,C ,35.9,1012.057,,0.0,-23.90403
2013-04-01 00:00:00.0,22.22519,,,,,,22.5,,,,,,,,,22.93572,88,88,19.68201,7.416665,,E ,,C ,24.8,1011.715,,,-22.41003
2013-04-02 00:00:00.0,20.95001,25.9,18.5,,18.2,,21.81875,,18.2,,26.4,97.39996,26.2,,,23.02541,94,91,19.74998,4.4,4.945137,E ,6.181421,C ,22.2,1010.947,,0.0,-23.90403
2013-04-03 00:00:00.0,19.56597,25.7,16.8,,16.3,,21.77778,,16.4,,0.0,0.0,0.0,,,19.81015,91,88,17.33634,1.2,2.97639,W ,3.720487,C ,15.4,1010.382,,0.0,-16.26801
2013-04-04 00:00:00.0,18.07014,25.2,11.8,,11.0,,21.27707,,11.2,,0.0,0.0,0.0,,,16.67479,84,83,14.60964,2.933333,2.879861,C ,3.599826,C ,34.0,1005.447,,0.0,-11.62
2013-04-05 00:00:00.0,19.475,28.1,13.2,,12.2,,21.2507,,12.8,,0.0,0.0,0.0,,,16.30263,76,69,14.28144,3.900001,4.745833,W ,5.932291,C ,32.9,1000.956,,0.0,-12.86501
2013-04-06 00:00:00.0,15.77292,19.5,8.3,,7.1,,20.02778,,8.5,,0.0,0.0,0.0,,,11.07525,70,65,7.813351,1.083333,5.20347,W ,6.504337,C ,34.7,1008.235,,2.324,-1.992
2013-04-07 00:00:00.0,11.81597,22.8,2.6,,1.5,,18.28681,,2.1,,0.0,0.0,0.0,,,8.761512,69,60,4.894889,0.0,2.524305,C ,3.155381,C ,14.2,1014.128,,6.971997,3.485999
2013-04-08 00:00:00.0,14.92083,26.9,5.7,,4.9,,18.48472,,5.4,,0.0,0.0,0.0,,,11.19872,71,63,8.477958,0.0,2.138195,C ,2.672744,C ,12.4,1015.69,,3.983999,-1.909
2013-04-09 00:00:00.0,16.86459,25.2,9.4,,8.7,,18.75625,,9.1,,0.0,0.0,0.0,,,13.41545,69,62,11.24661,0.2833333,6.150001,E ,7.687501,C ,21.6,1015.132,,0.0,-12.61601
2013-04-10 00:00:00.0,18.47222,21.7,14.1,,13.1,,18.75695,,13.8,,12.0,1.4,0.8,,,16.37367,76,72,14.30147,1.233333,7.207637,E ,9.009546,C ,26.7,1011.393,,0.0,-17.92802
2013-04-11 00:00:00.0,19.18542,21.8,17.2,,16.6,,19.05277,,16.6,,4.6,15.2,3.2,,,19.27079,90,87,16.90951,0.2333333,5.765276,E ,7.206595,C ,35.1,1005.11,,0.0,-18.17702
2013-04-12 00:00:00.0,16.5257,20.4,9.7,,8.7,,18.68333,,9.7,,0.0,0.0,0.0,,,11.43917,68,63,8.298926,0.0,6.231943,W ,7.789929,C ,30.2,1010.796,,0.0,-4.896996
2013-04-13 00:00:00.0,11.30972,19.9,2.8,,2.0,,16.90624,,2.2,,0.0,0.0,0.0,,,8.466429,69,62,4.467961,0.0,3.868749,C ,4.835937,C ,27.7,1014.038,,5.809998,6.805995
2013-04-14 00:00:00.0,15.58194,25.9,7.3,,6.4,,16.90903,,7.2,,0.0,0.0,0.0,,,10.71662,61,54,7.906734,0.0,5.490972,C ,6.863714,C ,32.5,1009.97,,0.0,-5.477997
2013-04-15 00:00:00.0,17.6625,26.1,10.0,,8.9,,17.49791,,9.6,,0.0,0.0,0.0,,,12.87459,67,60,10.69414,0.0,4.016668,C ,5.020835,C ,25.1,1011.962,,0.0,-8.880999
2013-04-16 00:00:00.0,14.92153,21.0,9.9,,9.0,,17.62014,,9.7,,0.0,0.0,0.0,,,12.63169,80,79,10.3992,0.0,3.63125,E ,4.539063,C ,14.0,1015.655,,0.0,-1.577001
2013-04-17 00:00:00.0,15.03889,25.5,7.7,,7.0,,17.32014,,7.1,,0.0,0.0,0.0,,,13.6043,81,78,11.44412,0.0,2.917362,C ,3.646702,C ,14.4,1014.884,,0.0,-2.988
2013-04-18 00:00:00.0,17.90277,28.8,10.0,,9.0,,17.80555,,9.5,,0.0,0.0,0.0,,,15.0332,76,69,12.99593,0.1666667,3.208333,C ,4.010416,C ,18.1,1012.981,,0.0,-8.382999
2013-04-19 00:00:00.0,19.24792,30.6,11.0,,10.0,,18.32778,,10.7,,0.0,0.0,0.0,,,15.9237,77,68,13.85759,2.583333,2.613195,C ,3.266493,C ,13.6,1014.81,,0.0,-10.209
2013-04-20 00:00:00.0,18.82848,28.5,11.1,,10.1,,18.62084,,10.4,,0.0,0.0,0.0,,,15.29561,75,74,13.23797,0.0,2.678473,C ,3.348091,C ,15.2,1016.0,,0.0,-10.541
2013-04-21 00:00:00.0,19.79028,28.1,11.8,,11.1,,18.82778,,11.2,,0.0,0.0,0.0,,,17.25808,79,78,15.13922,1.133333,3.236805,C ,4.046007,C ,16.1,1016.808,,0.0,-13.52901
2013-04-22 00:00:00.0,19.525,27.9,13.7,,12.8,,19.00833,,13.0,,0.0,0.0,0.0,,,17.90781,82,78,15.75367,3.15,3.348611,C ,4.185764,C ,15.8,1017.277,,0.0,-13.03101
2013-04-23 00:00:00.0,19.23125,29.5,12.0,,11.2,,19.14236,,11.4,,0.0,0.0,0.0,,,17.92245,82,81,15.68177,0.6833334,2.119445,C ,2.649306,C ,11.0,1017.071,,0.0,-13.52901
2013-04-24 00:00:00.0,19.77431,28.6,13.9,,13.2,,19.31875,,13.3,,0.0,0.0,0.0,,,16.91542,78,73,14.83272,0.0,2.780555,C ,3.475694,C ,17.1,1015.113,,0.0,-13.94401
2013-04-25 00:00:00.0,20.03681,29.0,12.9,,12.1,,19.38333,,12.7,,0.0,0.0,0.0,,,17.7062,79,72,15.53719,0.2666667,2.952778,C ,3.690972,C ,17.1,1012.657,,0.0,-15.27201
2013-04-26 00:00:00.0,20.53611,27.8,14.2,,13.3,,19.49792,,13.5,,0.0,0.0,0.0,,,17.20049,73,69,15.05947,0.6833334,4.027085,E ,5.033856,C ,19.7,1011.624,,0.0,-17.26402
2013-04-27 00:00:00.0,21.31806,25.2,19.0,,17.8,,19.60625,,17.9,,21.0,17.2,4.2,,,19.38072,79,70,16.94341,3.516667,6.179168,E ,7.72396,C ,23.2,1010.463,,0.0,-23.90403
2013-04-28 00:00:00.0,19.45139,24.0,15.4,,14.3,,19.94653,,15.0,,0.0,3.8,3.2,,,18.58926,87,84,16.21324,0.1666667,5.300001,W ,6.625001,C ,24.2,1006.321,,0.0,-18.01102
2013-04-29 00:00:00.0,16.50208,23.0,12.3,,11.6,,18.97985,,12.0,,0.0,0.0,0.0,,,15.73906,86,82,13.74445,0.0,3.247917,W ,4.059896,C ,16.8,1009.558,,0.0,-8.548998
2013-04-30 00:00:00.0,16.12708,24.3,8.9,,8.3,,18.50764,,8.6,,0.0,0.0,0.0,,,15.21672,81,77,13.12165,0.0,2.765277,E ,3.456597,C ,14.9,1012.752,,0.0,-9.711003
2013-05-01 00:00:00.0,18.47152,22.6,15.0,,14.1,,18.67779,,14.6,,0.8,0.0,0.0,,,19.01152,89,85,16.66915,1.116667,5.703472,E ,7.12934,C ,28.1,1009.935,,0.0,-18.92402
2013-05-02 00:00:00.0,19.85764,23.2,18.3,,17.9,,19.64097,,17.9,,9.000001,2.0,0.8,,,21.77837,94,89,18.85383,12.2,4.482641,E ,5.603301,C ,22.1,1009.269,,0.0,-22.99103
2013-05-03 00:00:00.0,17.48263,20.5,13.2,,12.3,,19.30765,,12.5,,11.6,19.4,3.0,,,18.44687,98,97,16.03275,0.1833333,7.398611,E ,9.248263,C ,36.7,1006.79,,0.0,-12.03501
